date,hour,demand
2021-06-03,13,87.45898602192752
2021-06-03,14,87.51900421889323
2021-06-03,15,87.83655206245678
2021-06-03,16,87.98383304522804
2021-06-03,17,87.98383304522804
2021-06-03,18,87.98383304522804
2021-06-03,19,87.98383304522804
2021-06-03,20,70.51150803101129
2021-06-03,21,65.98106686646214
2021-06-03,22,63.50507123885941
2021-06-03,23,63.04906645464118
2021-06-04,0,57.52989176558254
2021-06-04,1,57.315987438813934
2021-06-04,2,56.99090996281348
2021-06-04,4,56.32352571761321
2021-06-04,5,55.992317695258585
2021-06-04,6,55.613089773510666
2021-06-04,7,66.43299427504334
2021-06-04,8,69.19367848750618
2021-06-04,9,77.68074793900358
2021-06-04,10,83.23725291982302
2021-06-04,11,94.67995023284232
2021-06-04,12,96.33574691316618
2021-06-04,13,96.59825127268184
2021-06-04,14,96.65826946964754
2021-06-04,15,96.74809588912721
2021-06-04,16,96.74809588912721
2021-06-04,17,96.65505073022833
2021-06-04,18,96.27311542890185
2021-06-04,19,95.17662338428289
2021-06-04,20,79.68260307764474
2021-06-04,21,75.32529968015453
2021-06-04,22,71.71315652180012
2021-06-04,23,70.08096575013514
2021-06-05,0,58.37635058251356
2021-06-05,1,57.83107043150897
2021-06-05,2,56.67905185830824
2021-06-05,3,54.41559340602674
2021-06-05,5,53.21435646731819
2021-06-05,6,53.15546767446018
2021-06-05,7,58.2381997055438
2021-06-05,8,60.72912283931882
2021-06-05,9,76.96860894902211
2021-06-05,10,85.21163910261724
2021-06-05,11,111.56305619773545
2021-06-05,12,111.91263994184233
2021-06-05,13,111.91263994184233
2021-06-05,14,111.91263994184233
2021-06-05,15,111.91263994184233
2021-06-05,16,111.91263994184233
2021-06-05,17,110.57643929930074
2021-06-05,18,106.91727489071823
2021-06-05,19,105.1489346200293
2021-06-05,20,85.34055138959015
2021-06-05,21,76.9637952106128
2021-06-05,22,72.53336166933803
2021-06-05,23,70.8708398332024
2021-06-06,0,60.185170621014755
2021-06-06,1,59.74973782585638
2021-06-06,2,58.40649046121329
2021-06-06,3,55.69687402893441
2021-06-06,6,54.00203265573942
2021-06-06,8,61.85867271824647
2021-06-06,9,76.78717780099849
2021-06-06,10,84.73938345418546
2021-06-06,11,108.90346155198779
2021-06-06,12,109.25304529609467
2021-06-06,13,109.25304529609467
2021-06-06,14,109.25304529609467
2021-06-06,15,109.25304529609467
2021-06-06,16,109.25304529609467
2021-06-06,17,107.91684465355306
2021-06-06,18,104.25768024497052
2021-06-06,19,102.5844376310282
2021-06-06,20,82.62272087923421
2021-06-06,21,75.45060284183954
2021-06-06,22,70.98559559654058
2021-06-06,23,69.19694630037075
2021-06-07,0,56.24052989052598
2021-06-07,1,56.02662556375737
2021-06-07,2,55.61446532046873
2021-06-07,4,54.74799702165325
2021-06-07,5,54.41678899929863
2021-06-07,6,54.037561077550706
2021-06-07,7,69.6802998864807
2021-06-07,8,72.42136051792221
2021-06-07,9,91.58679213985039
2021-06-07,10,93.29052694760446
2021-06-07,11,95.18201088402085
2021-06-07,12,97.29865533346006
2021-06-07,13,98.02261282534963
2021-06-07,14,98.08263102231534
2021-06-07,15,99.1224282633247
2021-06-07,16,99.43467247479549
2021-06-07,17,99.43467247479549
2021-06-07,18,99.43467247479549
2021-06-07,19,99.43467247479549
2021-06-07,20,78.49724675053325
2021-06-07,21,72.14475005610223
2021-06-07,22,69.90129692522338
2021-06-07,23,69.15305188186463
2021-06-08,0,55.794943362325164
2021-06-08,1,55.63202784731139
2021-06-08,4,54.02414512550056
2021-06-08,6,53.52570762754767
2021-06-08,7,69.53373791753044
2021-06-08,8,72.39138397982029
2021-06-08,9,92.64945880016383
2021-06-08,10,94.48451601437397
2021-06-08,11,95.8858357317768
2021-06-08,12,97.79976765365998
2021-06-08,13,98.4669723531232
2021-06-08,14,98.52699055008893
2021-06-08,15,99.79308030483934
2021-06-08,16,99.95733237296587
2021-06-08,17,99.95733237296587
2021-06-08,18,99.95733237296587
2021-06-08,19,99.95733237296587
2021-06-08,20,79.63621268154048
2021-06-08,21,74.53202015952877
2021-06-08,22,73.92146658610909
2021-06-08,23,73.44743254186677
2021-06-09,0,55.59992526522119
2021-06-09,1,55.136637943685685
2021-06-09,6,52.48333577024794
2021-06-09,7,64.58729822548243
2021-06-09,8,68.179855431712
2021-06-09,9,78.1315005359493
2021-06-09,10,80.34046953799293
2021-06-09,11,85.27906163855515
2021-06-09,12,87.82526103265448
2021-06-09,13,88.6016487068572
2021-06-09,14,88.66166690382292
2021-06-09,15,88.97921474738645
2021-06-09,16,89.12649573015771
2021-06-09,17,89.12649573015771
2021-06-09,18,89.12649573015771
2021-06-09,19,89.12649573015771
2021-06-09,20,73.48299237759146
2021-06-09,21,69.09560867239759
2021-06-09,22,68.03513403479656
2021-06-09,23,67.65639755533259
2021-06-10,0,58.71830463571935
2021-06-10,1,58.56101063033171
2021-06-10,2,58.17447674567115
2021-06-10,3,57.219748966286446
2021-06-10,5,56.393933351512715
2021-06-10,6,55.95412445107941
2021-06-10,7,69.2167486006466
2021-06-10,8,72.27772996209481
2021-06-10,9,92.83883967449066
2021-06-10,10,94.65756261374176
2021-06-10,11,95.8858357317768
2021-06-10,12,97.79976765365998
2021-06-10,13,98.4669723531232
2021-06-10,14,98.52699055008893
2021-06-10,15,99.79308030483934
2021-06-10,16,99.95733237296587
2021-06-10,17,99.95733237296587
2021-06-10,18,99.95733237296587
2021-06-10,19,99.95733237296587
2021-06-10,20,81.47863024099746
2021-06-10,21,76.85288079958153
2021-06-10,22,76.74440063824775
2021-06-10,23,75.74495304482663
2021-06-11,0,57.54864746231051
2021-06-11,1,57.334743135541906
2021-06-11,2,56.987460735857674
2021-06-11,5,55.60021024875629
2021-06-11,6,55.220982327008365
2021-06-11,7,68.44308297420389
2021-06-11,8,71.5502499702536
2021-06-11,9,85.68014565373159
2021-06-11,10,91.08268602016805
2021-06-11,11,98.16389292027748
2021-06-11,12,99.76876201002504
2021-06-11,13,99.88674057639851
2021-06-11,14,99.94675877336422
2021-06-11,15,100.47966430743257
2021-06-11,16,100.47966430743257
2021-06-11,17,100.38661914853367
2021-06-11,18,100.0046838472072
2021-06-11,19,98.90819180258823
2021-06-11,20,83.79766008990914
2021-06-11,21,79.97441964216085
2021-06-11,22,77.80946689273523
2021-06-11,23,75.94068113899137
2021-06-12,0,60.845923322058105
2021-06-12,1,60.75515794220987
2021-06-12,2,60.51955719844042
2021-06-12,3,59.38263447944811
2021-06-12,6,57.67934668715031
2021-06-12,7,65.54335854950129
2021-06-12,8,66.85336505302139
2021-06-12,9,81.25001983488333
2021-06-12,10,88.99555586178462
2021-06-12,11,111.9533453500412
2021-06-12,12,112.30292909414806
2021-06-12,13,112.30292909414806
2021-06-12,14,112.30292909414806
2021-06-12,15,112.30292909414806
2021-06-12,16,112.30292909414806
2021-06-12,17,110.96672845160647
2021-06-12,18,107.30756404302397
2021-06-12,19,105.26313354359618
2021-06-12,20,88.97958056478649
2021-06-12,21,83.73307958441472
2021-06-12,22,81.29080340827927
2021-06-12,23,79.41478361427018
2021-06-13,0,59.42955561981626
2021-06-13,1,58.28346662864279
2021-06-13,2,56.680423147122845
2021-06-13,3,53.08890051715609
2021-06-13,6,51.0169778699421
2021-06-13,7,61.74927220856862
2021-06-13,8,62.28430434643777
2021-06-13,9,76.7269843922567
2021-06-13,10,84.73938345418546
2021-06-13,11,108.90346155198779
2021-06-13,12,109.25304529609467
2021-06-13,13,109.25304529609467
2021-06-13,14,109.25304529609467
2021-06-13,15,109.25304529609467
2021-06-13,16,109.25304529609467
2021-06-13,17,107.91684465355306
2021-06-13,18,104.25768024497052
2021-06-13,19,102.5844376310282
2021-06-13,20,77.23602174636912
2021-06-13,21,70.08941202662405
2021-06-13,22,65.46505202609318
2021-06-13,23,64.31344985808643
2021-06-14,0,56.24052989052598
2021-06-14,1,56.02662556375737
2021-06-14,6,54.07978744055967
2021-06-14,7,68.03858699710085
2021-06-14,8,70.99173225725379
2021-06-14,9,77.45936756482978
2021-06-14,10,79.53715497100943
2021-06-14,11,84.47574707157165
2021-06-14,12,86.94939817307736
2021-06-14,13,87.72578584728008
2021-06-14,14,87.7858040442458
2021-06-14,15,88.0247296162758
2021-06-14,16,88.17201059904706
2021-06-14,17,88.17201059904706
2021-06-14,18,88.17201059904706
2021-06-14,19,88.17201059904706
2021-06-14,20,73.91326545423622
2021-06-14,21,67.36075579599535
2021-06-14,22,64.63952103312008
2021-06-14,23,64.12787097184018
2021-06-15,0,53.316681997819565
2021-06-15,6,51.79881807462912
2021-06-15,7,68.6888439446463
2021-06-15,8,71.58438790822352
2021-06-15,9,78.77987919264783
2021-06-15,10,80.71349391574755
2021-06-15,11,85.18851870705527
2021-06-15,12,87.33535602792718
2021-06-15,13,87.96721790898772
2021-06-15,14,88.02723610595343
2021-06-15,15,88.27156449428419
2021-06-15,16,88.41884547705546
2021-06-15,17,88.41884547705546
2021-06-15,18,88.41884547705546
2021-06-15,19,88.41884547705546
2021-06-15,20,75.06145830034009
2021-06-15,21,69.84077109685892
2021-06-15,22,67.94619708405095
2021-06-15,23,67.35670717929312
2021-06-16,0,55.14194629898366
2021-06-16,1,54.65421696650313
2021-06-16,2,53.62615784744509
2021-06-16,5,51.919478740357405
2021-06-16,6,51.8605899474994
2021-06-16,7,63.305398920275536
2021-06-16,8,66.60110235474875
2021-06-16,9,77.97857940170641
2021-06-16,10,80.34046953799293
2021-06-16,11,85.27906163855515
2021-06-16,12,87.73682390620911
2021-06-16,13,88.51321158041185
2021-06-16,14,88.57322977737755
2021-06-16,15,88.8907776209411
2021-06-16,16,89.03805860371236
2021-06-16,17,89.03805860371236
2021-06-16,18,89.03805860371236
2021-06-16,19,89.03805860371236
2021-06-16,20,73.73039658001186
2021-06-16,21,69.01639713896124
2021-06-16,22,67.4994767949021
2021-06-16,23,67.22711144578844
2021-06-17,0,56.18356924002028
2021-06-17,1,55.5600808957524
2021-06-17,3,52.58485878128797
2021-06-17,5,52.16855652377766
2021-06-17,6,52.10966773091966
2021-06-17,7,62.74722888369629
2021-06-17,8,65.99767596960831
2021-06-17,9,76.71785640198618
2021-06-17,10,79.20897057837384
2021-06-17,11,84.06781806526328
2021-06-17,12,86.20079212524801
2021-06-17,13,86.97717979945074
2021-06-17,14,87.03719799641645
2021-06-17,15,87.35474583998
2021-06-17,16,87.50202682275126
2021-06-17,17,87.50202682275126
2021-06-17,18,87.50202682275126
2021-06-17,19,87.50202682275126
2021-06-17,20,70.86000605473782
2021-06-17,21,66.48192022106765
2021-06-17,22,64.61297415799433
2021-06-17,23,64.43882570748465
2021-06-18,0,55.33690873300432
2021-06-18,2,52.772991345408606
2021-06-18,3,49.796356156653395
2021-06-18,5,48.484535635395154
2021-06-18,6,48.484535635395154
2021-06-18,7,65.43597074147708
2021-06-18,8,67.6808428802321
2021-06-18,9,75.26142512320939
2021-06-18,10,80.95099470139134
2021-06-18,11,92.59642930533276
2021-06-18,12,93.83900065154204
2021-06-18,13,94.1015050110577
2021-06-18,14,94.16152320802338
2021-06-18,15,94.25134962750305
2021-06-18,16,94.25134962750305
2021-06-18,17,94.15830446860416
2021-06-18,18,93.7763691672777
2021-06-18,19,92.70198238066475
2021-06-18,20,73.41037996596334
2021-06-18,21,68.67149615795618
2021-06-18,22,64.45167322908405
2021-06-18,23,63.54037565358249
2021-06-19,0,56.94538308844612
2021-06-19,1,55.99549092685497
2021-06-19,2,54.56704369810631
2021-06-19,3,51.73930156835854
2021-06-19,7,57.68096936269575
2021-06-19,8,59.14386053859576
2021-06-19,9,76.65619433192717
2021-06-19,10,84.9964295727975
2021-06-19,11,111.56305619773545
2021-06-19,12,111.91263994184233
2021-06-19,13,111.91263994184233
2021-06-19,14,111.91263994184233
2021-06-19,15,111.91263994184233
2021-06-19,16,111.91263994184233
2021-06-19,17,110.57643929930074
2021-06-19,18,106.91727489071823
2021-06-19,19,105.1489346200293
2021-06-19,20,80.16335618158301
2021-06-19,21,70.76663660294825
2021-06-19,22,65.57485721753905
2021-06-19,23,64.6753484465115
2021-06-20,0,62.20542451818955
2021-06-20,1,62.26371790413691
2021-06-20,2,61.9376158523872
2021-06-20,3,61.05897339261324
2021-06-20,4,60.64628440720951
2021-06-20,6,59.63705323685423
2021-06-20,7,64.50860279169805
2021-06-20,8,64.99281091077358
2021-06-20,9,78.36444626996742
2021-06-20,10,85.92508586916496
2021-06-20,11,108.90346155198779
2021-06-20,12,109.25304529609467
2021-06-20,13,109.25304529609467
2021-06-20,14,109.25304529609467
2021-06-20,15,109.25304529609467
2021-06-20,16,109.25304529609467
2021-06-20,17,107.91684465355306
2021-06-20,18,104.25768024497052
2021-06-20,19,102.49387392199543
2021-06-20,20,82.26851210712722
2021-06-20,21,76.02350410673783
2021-06-20,22,72.0565181189736
2021-06-20,23,70.16149769245342
2021-06-21,0,55.444991028802406
2021-06-21,1,54.2613588921004
2021-06-21,2,52.51851401167037
2021-06-21,5,48.70848475370335
2021-06-21,6,48.70848475370335
2021-06-21,7,64.05473877442306
2021-06-21,8,66.78944817777536
2021-06-21,9,77.54091392541189
2021-06-21,10,80.00147566718611
2021-06-21,11,84.86032315407554
2021-06-21,12,86.92074892146668
2021-06-21,13,87.6971365956694
2021-06-21,14,87.75715479263512
2021-06-21,15,87.99608036466512
2021-06-21,16,88.14336134743638
2021-06-21,17,88.14336134743638
2021-06-21,18,88.14336134743638
2021-06-21,19,88.14336134743638
2021-06-21,20,70.05731299845812
2021-06-21,21,63.019878180456644
2021-06-21,22,57.99834830239693
2021-06-21,23,57.544680107774184
2021-06-22,1,53.02926474093389
2021-06-22,3,49.40077375420072
2021-06-22,5,48.219231205538705
2021-06-22,6,48.219231205538705
2021-06-22,7,63.694058821295194
2021-06-22,8,66.42838402685427
2021-06-22,9,77.57434292476512
2021-06-22,10,79.77687517240263
2021-06-22,11,84.63572265929206
2021-06-22,12,86.7686967192768
2021-06-22,13,87.54508439347953
2021-06-22,14,87.60510259044524
2021-06-22,15,87.92265043400879
2021-06-22,16,88.06993141678004
2021-06-22,17,88.06993141678004
2021-06-22,18,88.06993141678004
2021-06-22,19,88.06993141678004
2021-06-22,20,69.8558225934318
2021-06-22,21,63.20265809934253
2021-06-22,22,59.157543642942755
2021-06-22,23,58.86263058692093
2021-06-23,0,54.58107788530128
2021-06-23,1,53.73202584059902
2021-06-23,5,48.455251458745714
2021-06-23,6,48.455251458745714
2021-06-23,7,64.17036528686495
2021-06-23,8,66.17498611361763
2021-06-23,9,77.48629060584469
2021-06-23,10,79.69077680085061
2021-06-23,11,84.54962428774004
2021-06-23,12,86.68259834772479
2021-06-23,13,87.45898602192752
2021-06-23,14,87.51900421889323
2021-06-23,15,87.83655206245678
2021-06-23,16,87.98383304522804
2021-06-23,17,87.98383304522804
2021-06-23,18,87.98383304522804
2021-06-23,19,87.98383304522804
2021-06-23,20,70.27609179946148
2021-06-23,21,65.67499758669628
2021-06-23,22,62.88452012722236
2021-06-23,23,62.64759075414545
2021-06-24,0,54.91564584695943
2021-06-24,1,54.05348711410034
2021-06-24,3,49.78506055415145
2021-06-24,5,48.79734811224375
2021-06-24,6,48.79734811224375
2021-06-24,7,63.555000086628475
2021-06-24,8,66.35927718359723
2021-06-24,9,77.21184703301782
2021-06-24,10,79.69077680085061
2021-06-24,11,84.54962428774004
2021-06-24,12,86.68259834772479
2021-06-24,13,87.45898602192752
2021-06-24,14,87.51900421889323
2021-06-24,15,87.83655206245678
2021-06-24,16,87.98383304522804
2021-06-24,17,87.98383304522804
2021-06-24,18,87.98383304522804
2021-06-24,19,87.98383304522804
2021-06-24,20,70.49934263936588
2021-06-24,21,66.08841275216088
2021-06-24,22,63.76833180700207
2021-06-24,23,63.22850178305392
2021-06-25,0,55.30276622262587
2021-06-25,1,54.33709581246385
2021-06-25,2,52.74838650657047
2021-06-25,5,49.14104857487269
2021-06-25,6,49.14104857487269
2021-06-25,7,62.87751170890094
2021-06-25,8,65.2268741982985
2021-06-25,9,75.26142512320939
2021-06-25,10,81.05201615993913
2021-06-25,11,93.74698548079878
2021-06-25,12,94.98955682700806
2021-06-25,13,95.25206118652372
2021-06-25,14,95.31207938348942
2021-06-25,15,95.4019058029691
2021-06-25,16,95.4019058029691
2021-06-25,17,95.30886064407021
2021-06-25,18,94.92692534274373
2021-06-25,19,93.8525385561308
2021-06-25,20,74.18891971444032
2021-06-25,21,69.54994908652671
2021-06-25,22,65.20860799162583
2021-06-25,23,64.21348517639436
2021-06-26,0,56.472612103120994
2021-06-26,1,55.53211402073545
2021-06-26,2,54.06308926606041
2021-06-26,3,50.87707971933465
2021-06-26,4,49.435397593308714
2021-06-26,5,49.24817258454242
2021-06-26,8,57.57416634003109
2021-06-26,9,77.16791260937046
2021-06-26,10,85.34609311112025
2021-06-26,11,111.33766325351365
2021-06-26,12,111.68724699762053
2021-06-26,13,111.68724699762053
2021-06-26,14,111.68724699762053
2021-06-26,15,111.68724699762053
2021-06-26,16,111.68724699762053
2021-06-26,17,110.35104635507895
2021-06-26,18,106.69188194649644
2021-06-26,19,104.85508322478076
2021-06-26,20,79.81713811695042
2021-06-26,21,70.65327792046844
2021-06-26,22,65.32565661757717
2021-06-26,23,64.24025219315028
2021-06-27,0,59.761896381561115
2021-06-27,1,59.00934475447905
2021-06-27,2,57.548683521200836
2021-06-27,3,54.57336526642107
2021-06-27,6,53.09145293144103
2021-06-27,8,61.72754602939503
2021-06-27,9,76.6302960805684
2021-06-27,10,84.73938345418546
2021-06-27,11,108.90346155198779
2021-06-27,12,109.25304529609467
2021-06-27,13,109.25304529609467
2021-06-27,14,109.25304529609467
2021-06-27,15,109.25304529609467
2021-06-27,16,109.25304529609467
2021-06-27,17,107.91684465355306
2021-06-27,18,104.25768024497052
2021-06-27,19,102.5844376310282
2021-06-27,20,76.91512906479043
2021-06-27,21,69.8164638429979
2021-06-27,22,65.39841048528497
2021-06-27,23,64.32635366859768
2021-06-28,0,55.58330601704131
2021-06-28,1,54.399673880339286
2021-06-28,3,50.25304524964769
2021-06-28,5,49.47244672328155
2021-06-28,6,49.47244672328155
2021-06-28,7,64.13959126449659
2021-06-28,8,66.99092634186287
2021-06-28,9,77.4712360418919
2021-06-28,10,80.00147566718611
2021-06-28,11,84.86032315407554
2021-06-28,12,86.92074892146668
2021-06-28,13,87.6971365956694
2021-06-28,14,87.75715479263512
2021-06-28,15,87.99608036466512
2021-06-28,16,88.14336134743638
2021-06-28,17,88.14336134743638
2021-06-28,18,88.14336134743638
2021-06-28,19,88.14336134743638
2021-06-28,20,70.16268980078607
2021-06-28,21,63.02232483321909
2021-06-28,22,58.52750477786216
2021-06-28,23,58.248645336346044
2021-06-29,0,53.61286852852012
2021-06-29,2,53.14811140729761
2021-06-29,3,52.73679815544962
2021-06-29,4,52.63566846629154
2021-06-29,5,52.46359514197411
2021-06-29,6,52.13723096833864
2021-06-29,7,67.45778908018555
2021-06-29,8,70.47321760417967
2021-06-29,9,77.98495026277182
2021-06-29,10,80.1251735049666
2021-06-29,11,85.06376560552883
2021-06-29,12,87.60996499962815
2021-06-29,13,88.38635267383088
2021-06-29,14,88.44637087079658
2021-06-29,15,88.76391871436013
2021-06-29,16,88.9111996971314
2021-06-29,17,88.9111996971314
2021-06-29,18,88.9111996971314
2021-06-29,19,88.9111996971314
2021-06-29,20,73.66873349569282
2021-06-29,21,67.42180955424888
2021-06-29,22,65.27897421368718
2021-06-29,23,64.92607929100822
2021-06-30,0,54.50741603649047
2021-06-30,5,48.527812105304044
2021-06-30,6,48.527812105304044
2021-06-30,7,63.59679175961812
2021-06-30,8,66.51657553866248
2021-06-30,9,77.39565436187804
2021-06-30,10,79.69077680085061
2021-06-30,11,84.54962428774004
2021-06-30,12,86.68259834772479
2021-06-30,13,87.45898602192752
2021-06-30,14,87.51900421889323
2021-06-30,15,87.83655206245678
2021-06-30,16,87.98383304522804
2021-06-30,17,87.98383304522804
2021-06-30,18,87.98383304522804
2021-06-30,19,87.98383304522804
2021-06-30,20,70.30736458633564
2021-06-30,21,65.67137974738874
2021-06-30,22,63.19388862850277
2021-06-30,23,63.04794276880256
2021-07-01,0,48.57604114703155
2021-07-01,3,48.79670884422506
2021-07-01,6,49.83979561406168
2021-07-01,7,56.81525179575057
2021-07-01,8,59.52312497441657
2021-07-01,9,63.47802498728657
2021-07-01,10,64.14270788530276
2021-07-01,11,68.50491603316908
2021-07-01,12,71.0503490080395
2021-07-01,13,71.0503490080395
2021-07-01,14,71.10083262242068
2021-07-01,15,71.10083262242068
2021-07-01,16,71.10983581601725
2021-07-01,17,71.10983581601725
2021-07-01,18,70.60062910504698
2021-07-01,19,68.75913387555701
2021-07-01,20,58.38858285143221
2021-07-01,21,58.37530076688632
2021-07-01,22,57.681812612450436
2021-07-01,23,57.53718715714338
2021-07-02,0,50.91211012817674
2021-07-02,1,50.91211012817674
2021-07-02,2,51.30385358974786
2021-07-02,5,52.144176152326764
2021-07-02,6,52.49725733590635
2021-07-02,7,57.578971346281975
2021-07-02,8,60.05245261520567
2021-07-02,9,61.553255919650205
2021-07-02,10,63.55576117640628
2021-07-02,11,74.66621308551888
2021-07-02,12,78.79767466484668
2021-07-02,13,78.79767466484668
2021-07-02,14,78.84815827922786
2021-07-02,15,78.84815827922786
2021-07-02,16,78.84815827922786
2021-07-02,17,77.57349788425087
2021-07-02,18,72.89208507121631
2021-07-02,19,70.39701209851283
2021-07-02,20,58.70573625342024
2021-07-02,21,58.692454168874356
2021-07-02,22,57.951738123282
2021-07-02,23,57.807112667974934
2021-07-03,0,46.91363147417985
2021-07-03,1,45.103786345286615
2021-07-03,2,44.31564697730086
2021-07-03,3,43.19661310947081
2021-07-03,6,42.619381523207906
2021-07-03,7,41.633936061189104
2021-07-03,8,43.28842467779084
2021-07-03,9,60.234216767748975
2021-07-03,10,68.65603289561528
2021-07-03,11,86.56831462171647
2021-07-03,12,89.2729191090124
2021-07-03,13,89.74957897761523
2021-07-03,14,89.74957897761523
2021-07-03,15,89.74957897761523
2021-07-03,16,89.74957897761523
2021-07-03,17,84.10343684704038
2021-07-03,18,74.31583573975117
2021-07-03,19,71.58878081966719
2021-07-03,20,54.27640379218175
2021-07-03,21,54.155568976096056
2021-07-03,22,53.216209747069016
2021-07-03,23,53.07158429176195
2021-07-04,0,55.774296873141445
2021-07-04,1,55.774296873141445
2021-07-04,2,56.13357965117506
2021-07-04,3,56.25516108099183
2021-07-04,6,56.98703831258971
2021-07-04,7,59.25812777494813
2021-07-04,8,60.25834493852743
2021-07-04,9,61.535357565334444
2021-07-04,10,68.707413835055
2021-07-04,11,86.48200619848457
2021-07-04,12,89.26569219236387
2021-07-04,13,89.58126103487565
2021-07-04,14,89.58126103487565
2021-07-04,15,89.58126103487565
2021-07-04,16,89.58126103487565
2021-07-04,17,83.93511890430081
2021-07-04,18,73.97374958956084
2021-07-04,19,71.20971222356341
2021-07-04,20,58.60080033633105
2021-07-04,21,58.58751825178516
2021-07-04,22,57.846802206192805
2021-07-04,23,57.70217675088576
2021-07-05,0,49.08666837924686
2021-07-05,1,48.82593075911765
2021-07-05,2,49.02391737715246
2021-07-05,3,49.04370905199486
2021-07-05,6,50.0036161838686
2021-07-05,7,57.00729252082936
2021-07-05,8,59.54976664241208
2021-07-05,9,63.69061820671604
2021-07-05,10,64.35530110473223
2021-07-05,11,68.70477495734464
2021-07-05,12,71.15752485243276
2021-07-05,13,71.15752485243276
2021-07-05,14,71.20800846681394
2021-07-05,15,71.20800846681394
2021-07-05,16,71.21701166041049
2021-07-05,17,71.21701166041049
2021-07-05,18,70.70780494944023
2021-07-05,19,68.7441887880896
2021-07-05,20,58.4267427484257
2021-07-05,21,58.41346066387982
2021-07-05,22,57.71997250944394
2021-07-05,23,57.575347054136884
2021-07-06,0,48.35575835758244
2021-07-06,5,49.08526034160439
2021-07-06,6,49.54318808603054
2021-07-06,7,56.3798422916452
2021-07-06,8,59.10307279652671
2021-07-06,9,63.56474898792362
2021-07-06,10,64.14270788530276
2021-07-06,11,68.45715927358803
2021-07-06,12,70.9077094407983
2021-07-06,13,70.9077094407983
2021-07-06,14,70.95819305517948
2021-07-06,15,70.95819305517948
2021-07-06,16,70.96719624877605
2021-07-06,17,70.96719624877605
2021-07-06,18,70.45798953780577
2021-07-06,19,68.64930598042946
2021-07-06,20,58.77085496097286
2021-07-06,22,57.958349495238906
2021-07-06,23,57.81372403993185
2021-07-07,0,48.490901669333816
2021-07-07,1,48.490901669333816
2021-07-07,2,48.88264513090493
2021-07-07,5,49.767911752403776
2021-07-07,6,50.22583949682993
2021-07-07,7,56.6580176833501
2021-07-07,8,59.47559578074466
2021-07-07,9,63.718343717941075
2021-07-07,10,64.19821267157812
2021-07-07,11,68.45715927358803
2021-07-07,12,70.9077094407983
2021-07-07,13,70.9077094407983
2021-07-07,14,70.95819305517948
2021-07-07,15,70.95819305517948
2021-07-07,16,70.96719624877605
2021-07-07,17,70.96719624877605
2021-07-07,18,70.45798953780577
2021-07-07,19,68.64930598042946
2021-07-07,20,58.91558687053338
2021-07-07,21,58.90230478598751
2021-07-07,22,58.16158874039515
2021-07-07,23,58.01696328508808
2021-07-08,0,50.55863265718518
2021-07-08,1,50.55863265718518
2021-07-08,2,50.716158947039126
2021-07-08,6,51.89188041049887
2021-07-08,7,57.79990500569288
2021-07-08,8,60.5729486846221
2021-07-08,9,63.718343717941075
2021-07-08,10,64.19821267157812
2021-07-08,11,68.50491603316908
2021-07-08,12,71.0503490080395
2021-07-08,13,71.0503490080395
2021-07-08,14,71.10083262242068
2021-07-08,15,71.10083262242068
2021-07-08,16,71.10983581601725
2021-07-08,17,71.10983581601725
2021-07-08,18,70.60062910504698
2021-07-08,19,68.75913387555701
2021-07-08,20,58.58155938149779
2021-07-08,21,58.568277296951905
2021-07-08,22,57.82756125135955
2021-07-08,23,57.68293579605249
2021-07-09,0,50.467183897441025
2021-07-09,1,50.29968256979215
2021-07-09,2,50.56602852838443
2021-07-09,6,51.26131802704078
2021-07-09,7,57.237825522210855
2021-07-09,8,59.89495159146981
2021-07-09,9,61.553255919650205
2021-07-09,10,63.55576117640628
2021-07-09,11,74.66621308551888
2021-07-09,12,78.79767466484668
2021-07-09,13,78.79767466484668
2021-07-09,14,78.84815827922786
2021-07-09,15,78.84815827922786
2021-07-09,16,78.84815827922786
2021-07-09,17,77.57349788425087
2021-07-09,18,72.89208507121631
2021-07-09,19,70.39701209851283
2021-07-09,20,58.3940291413736
2021-07-09,21,58.380747056827715
2021-07-09,22,57.687258902391825
2021-07-09,23,57.542633447084775
2021-07-10,0,54.83896268532274
2021-07-10,1,54.83896268532274
2021-07-10,2,55.2758642416369
2021-07-10,3,55.2868873815187
2021-07-10,4,55.603586947425306
2021-07-10,7,57.96754973728115
2021-07-10,8,59.75389387779098
2021-07-10,9,63.479608124303496
2021-07-10,10,70.73073068673206
2021-07-10,11,87.34220221375045
2021-07-10,12,89.92352703497605
2021-07-10,13,90.40018690357884
2021-07-10,14,90.40018690357884
2021-07-10,15,90.40018690357884
2021-07-10,16,90.40018690357884
2021-07-10,17,84.84855072343527
2021-07-10,18,75.7230107142805
2021-07-10,19,72.84516392434665
2021-07-10,20,58.9641253334554
2021-07-10,21,59.085759915576176
2021-07-10,22,58.381089500378465
2021-07-10,23,58.23646404507141
2021-07-11,0,56.63232869526798
2021-07-11,1,56.63232869526798
2021-07-11,2,56.99161147330159
2021-07-11,4,57.48129517296045
2021-07-11,6,57.68109371489571
2021-07-11,7,59.42434563774568
2021-07-11,8,60.820184853973224
2021-07-11,9,62.31233111568871
2021-07-11,10,69.41481940435797
2021-07-11,11,86.993741902473
2021-07-11,12,89.65414823028193
2021-07-11,13,89.96971707279371
2021-07-11,14,89.96971707279371
2021-07-11,15,89.96971707279371
